company_name,sector,funding_total_usd,company_age,target,Giants,No Budget,Competition,Poor Market Fit,Acquisition Stagnation,Platform Dependency,Monetization Failure,Niche Limits,Execution Flaws,Trend Shifts,Toxicity/Trust Issues,Regulatory Pressure,Overhype,High Operational Costs
adSage,Advertising|Services|Software,20000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Adslot,Advertising|Media|Technology,31634312.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AdStack,Advertising,0.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Adtuitive,Advertising,1300000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aductions,Advertising,100000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Adura Technologies,Clean Energy|Clean Technology|Lighting,25500000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aduro BioTech,Biotechnology,143380947.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced Accelerator Applications,Biotechnology|Health Diagnostics,52750600.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced Analogic Technologies,Semiconductors,15000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced BioHealing,Biotechnology,33500000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced Cell Technology,Biotechnology,57777000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced Data Exchange,Software,10000000.0,34,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced Digital Design,Design|Home Automation|Home Decor|Home Renovation,0.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced In Vitro Cell Technologies,Health Care,16211800.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced Liquid Logic,Hardware + Software,5455180.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced Media,Technology,60764825.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced Mobile Solutions,Advertising|App Marketing|Mobile,0.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advanced Photonix,Analytics|Hardware + Software,562336.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ART Advanced Recognition Technologies,Computers|Software|Technology,6000000.0,36,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AdvanDx,Biotechnology,39700000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advasense,Semiconductors,24000000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advaxis,Biotechnology,98537423.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Advent Solar,Clean Technology|Solar,78000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Adventure Central,E-Commerce|Marketplaces|SaaS|Travel,3500000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Adviva,Advertising,8000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AdWhirl,Mobile,1000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AdXpose,Advertising|Analytics|SaaS,22800000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AEA Technology,Clean Technology,6500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aegerion Pharmaceuticals,Biotechnology|Health Care,19814760.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aegis Analytical Corp.,Enterprises|Manufacturing|Software,1304000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aegis Lightwave,Information Technology|Semiconductors,8000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aehr Test Systems,Hardware + Software,7857000.0,49,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AEP Networks,Web Hosting,5000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aepona,Web Hosting,40000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aerie Pharmaceuticals,Biotechnology,253614965.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aerohive Networks,Mobile|Technology,104952382.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aeropostale,Consumers|E-Commerce,150000000.0,39,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AeroScout,Mobile|RFID|Wireless,49000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aesica Pharmaceuticals,Biotechnology,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aesthera Corporation,Cosmetics,6500000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aethlon Medical,Health Care,17681234.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Affimed Therapeutics,Biotechnology,108377224.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Affinity,Ad Targeting|Advertising|Digital Media|Mobile Advertising,85000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Affinity Labs,Curated Web,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Affinium Pharmaceuticals,Biotechnology|Health Care|Pharmaceuticals,81800000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Affinnova,Advertising|Creative|Design|Optimization|Predictive Analytics|Sales and Marketing,10500000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Affordable Interior Systems,Furniture,0.0,37,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AfterNic,Domains|Marketplaces|Web Tools,5000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AGEIA Technologies,Games,27500000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Agencourt Bioscience,Biotechnology,0.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Agencyport Software,Software,1171300.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Agenus,Biotechnology,171140000.0,32,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aggregate Knowledge,Advertising,74311925.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Agile Therapeutics,Biotechnology,111005000.0,29,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AgileZen,Enterprise Software|Health and Wellness|Internet|Project Management|Software,25000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Agility Communications,Lasers|Manufacturing|Optical Communications,168000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Agilys,Software,735330.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Agios Pharmaceuticals,Biotechnology|Health Care,119823937.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Agistics,Enterprise Software,2000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Agito Networks,Enterprise Software,22000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
agnion Energy,Clean Technology,0.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AgraQuest,Biotechnology,57100000.0,31,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aha Mobile,Mobile,3000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AHP Billing Services,0,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ahura Scientific,Biotechnology,29500000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aicent,Mobile,17300000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
PostRank,Analytics|Social Media|Test and Measurement,0.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
aiHit,Analytics|Artificial Intelligence|Business Intelligence|Consulting|Machine Learning,7500000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Air2Web,Mobile,25000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Airborne Mobile,Mobile,2500000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AirClic,Cloud Computing|Mobile|Software|Supply Chain Management|Transportation,27500000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AirDefense,Mobile,14000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aires Pharmaceuticals,Biotechnology,20000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Airespace,Web Hosting,20000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AirMagnet,Health Diagnostics|Software|Wireless,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AirNet Communications,Messaging|Telecommunications,12000000.0,52,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AirPatrol Corporation,Location Based Services|Mobile|Mobile Security|Mobility|Wireless,3675000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Airpost.io,Cloud Data Services,28000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Airspan Networks,Mobile|Web Hosting,141636023.0,34,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AirTouch Communications,Mobile,17506428.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AirWatch,Mobile|Mobile Devices,225000000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Airwide Solutions,Software,38809918.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AisleBuyer,Apps|iPhone|Mobile|Mobile Commerce|Retail|Startups,11500000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
aitainment,Games,816000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ajubeo,Cloud Infrastructure|Service Providers,0.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Akamon Entertainment,Games,5045650.01145544,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AkaRx,Biotechnology,26100000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Akebia Therapeutics,Biotechnology|Health Care,83100000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Akimbi Systems,Software,11300000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Akimbo Financial,Banking|Finance|Mobile|Payments|Peer-to-Peer,850000.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Akorri Networks,Software,53730000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Akrion,Semiconductors,10000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Akros Silicon,Semiconductors,46953358.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aktino,Web Hosting,30200000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alantos Pharmaceuticals,Pharmaceuticals,20000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alaric Systems,Software,7202144.0,49,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alarm.com,Internet of Things|Security,163000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Albeo Technologies,Clean Technology|Lighting|Semiconductors,10025000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AlchemyAPI,Artificial Intelligence|Big Data|Big Data Analytics|Computer Vision|Developer APIs|Enterprise Software|Machine Learning|Natural Language Processing|Text Analytics,2000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aldagen,Biotechnology,50653283.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alder Biopharmaceuticals,Biotechnology|Health Care|Therapeutics,105000000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aldeyra Therapeutics,Health Care,7791560.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ALENTY,Advertising|Analytics|Brand Marketing|Web Development,571520.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alere,Hardware + Software|Health Care|Health Diagnostics|Pharmaceuticals,400000000.0,45,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alexion Pharmaceuticals,Biotechnology|Health and Wellness|Medical,31322.8138424199,34,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alexza Pharmaceuticals,Biotechnology|Health Care,113730309.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
alfabet,Architecture|Business Services|Career Planning|Enterprises|Information Technology|Software,5200000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Algonomics,Biotechnology,2012351.3654922,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Algorithmics,Business Services|Financial Services|Risk Management|Software,200000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alibaba,E-Commerce,4812000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Align Technology,Hardware + Software|Health Care,72299357.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alignent Software,Software,6000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
alike,Curated Web,25000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alimera Sciences,Biotechnology|Health Care|Medical|Pharmaceuticals,206050000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alios BioPharma,Biotechnology,73000000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alkermes,Biotechnology,250000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
All Web Leads,E-Commerce|Insurance|Lead Management|Price Comparison,5000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Allclasses,Curated Web|Education|Search|Training,1500000.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AllDigital,Analytics|Android|Data Security|Digital Rights Management|iOS|Security|Video on Demand|Video Streaming,3475204.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Allegiance (now MaritzCX),Data Mining|Software|Surveys,57262275.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Allegro Development Corporation,Software,0.0,42,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Allegro Diagnostics,Biotechnology|Health Diagnostics,5400000.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Allergy Therapeutics,Healthcare Services|Medical|Medical Professionals,30000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alliqua,Biotechnology|Health Diagnostics,40816578.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ALLO Communications,Mobile,8135000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Allon Therapeutics,Biotechnology,11626182.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alloy Digital,Advertising,30000000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
The Allstate Corporation,Finance|Insurance,0.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Allurent,Curated Web,2000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Allworx,Communications Hardware|Mobile|Telecommunications|VoIP,8500000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Allylix,Agriculture|Biotechnology|Pharmaceuticals,30550000.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alnara Pharmaceuticals,Biotechnology|Health and Wellness,55000000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alnylam Pharmaceuticals,Health Care,734600000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Aloqa,Location Based Services|Mobile|Web Development,1500000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alpha and Omega Semiconductor,Semiconductors|Technology,1750000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AlphaDraft,Fantasy Sports|Games|Social Games|Video Games,5000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alphamosaic,Video,12000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AlphaSmart,Computers|EdTech|Education,0.0,34,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alphatec Spine,Health Care,58950000.0,36,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alta Devices,Manufacturing|Mobile|Solar,72000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AlterPoint,Software,28000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Althea Technologies,Enterprise Software,23000000.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AltiGen Communications,Public Relations,1000000.0,32,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Altitun,0,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Altius Education,EdTech|Education,26600000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Altocom,Communications Infrastructure|Development Platforms|Systems,0.0,31,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Altor Networks,Security,16000000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Altran,Consulting|Semiconductors,4000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Altruik,Search|Search Marketing|SEO|Software,9499393.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Altus Pharmaceuticals,Technology,86000000.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
8thBridge,E-Commerce|Social Commerce,15590000.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alverix,Finance,7700000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Alvesta,Networking|Services|Telecommunications,12000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Always Prepped,Education|Teachers,650000.0,14,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AM Analytics,Social Media|Social Media Monitoring,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amalfi Semiconductor,Semiconductors,76000000.0,23,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amarin,Biotechnology,70000000.0,35,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amaxa Biosystems,Biotechnology,0.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amaya Gaming,Gambling|Lotteries|Technology,800000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
amaysim,Mobile|Telecommunications,153721622.0,16,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amazon,Consumer Goods|Crowdsourcing|Delivery|E-Commerce|Groceries|Internet|Retail|Software,8000000.0,32,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ambarella,Broadcasting|Security|Semiconductors,15400000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amber Networks,Public Relations,0.0,28,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amber Road,Software,6700000.0,36,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AmberPoint,Curated Web,41900000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ambient Corporation,Hardware + Software,5000000.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ambit Biosciences,Biotechnology,193727869.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ambow Education,Customer Service|EdTech|Education,167000000.0,26,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ambric,Semiconductors,10400000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amcom Software,Software,0.0,42,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amedica,Biotechnology|Health Care,142825000.0,17,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AMEE,Carbon|Clean Energy|Open Source|Software|Sustainability,10750000.0,19,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amen.,Mobile,3000000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
American Addiction Centers,Biotechnology,8877015.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
American Cannabis Company,Cannabis|Venture Capital,0.0,13,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
American CareSource Holdings,Biotechnology,18121600.0,31,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
American Dental Partners,Business Intelligence|Medical|Services,0.0,31,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
American DG Energy,Clean Energy|Clean Technology,2100000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
American Fiber Systems,Telecommunications,6000000.0,27,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
American Science and Engineering,Health Care,4500000.0,68,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AmeriPath,Health Care,0.0,30,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AmeriVault,Semiconductors,1000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amgen,Biotechnology,175463420.0,41,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amiad,Clean Technology,9000000.0,64,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
amiando,Curated Web|Events|Ticketing,0.0,20,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amiato,Analytics,2000000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amicas,Biotechnology,9000000.0,37,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amicus Therapeutics,Biotechnology|Health Care,105866943.0,24,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amie Street,Curated Web|Marketplaces|Music,3900000.0,15,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amira Pharmaceuticals,Biotechnology,25000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amitive,Software,10000000.0,22,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amobee,Big Data|Brand Marketing|Digital Media|Internet Marketing|Mobile|Social Media Marketing|Technology|Video,72000000.0,21,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amorcyte,Biotechnology,1025000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amorelie,E-Commerce|Internet|Online Shopping|Toys,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amperex Technology,Manufacturing,30000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amphora Discovery,Biotechnology,43000000.0,25,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Ampio Pharmaceuticals,Biotechnology,63885000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amplidata,Analytics|Cloud Computing|Cloud Data Services,44074955.0,18,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
Amplimmune,Biotechnology|Health and Wellness|Medical|Pharmaceuticals,20000000.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AmpliPhi Biosciences,Biotechnology,43990999.0,37,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
ams AG,Semiconductors,149938635.0,45,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AmSafe,0,0.0,41,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AMSC,Clean Technology,25000000.0,39,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AmWINS Group,Distributors|Healthcare Services|Insurance,0.0,2026,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
AMX,Digital Signage|Software|Television,0.0,44,1,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0
